"R","P","Collection Time","Source Url","Url","Term","Course","Enrl","Median"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","CHIN-004-01","15","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","CHIN-004-03","18","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","CHIN-022-90","10","A /A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","CHIN-023-90","10","A /A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","CHIN-031-01","19","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","CHIN-031-90","10","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","CHIN-042-01","12","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","CHIN-051-01","14","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","CHIN-62.01-01","18","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","CLST-003-01","25","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","CLST-006-01","34","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","CLST-015-01","17","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","CLST-024-01","16","A-/B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","CLST-11.09-01","30","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","COCO-016-01","11","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","COGS-044-01","45","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","COLT-001-01","65","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","COLT-22.01-01","14","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","COLT-51.01-01","14","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","COLT-62.02-01","12","A-/B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","COSC-001-01","168","A-/B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","COSC-002-01","13","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","COSC-010-01","66","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","COSC-016-01","33","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","COSC-024-01","18","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","COSC-030-01","75","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","COSC-031-01","25","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","COSC-059-01","12","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","COSC-063-01","14","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","COSC-070-01","10","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","COSC-074-01","21","B"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","COSC-076-01","45","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","COSC-077-01","16","B+/B"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","COSC-098-01","43","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","COSC-29.01-01","16","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","COSC-89.11-01","41","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","EARS-001-01","56","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","EARS-006-01","130","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","EARS-045-90","21","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","EARS-046-90","21","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","EARS-047-90","21","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ECON-001-01","89","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ECON-001-02","89","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ECON-001-03","63","B"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ECON-001-04","63","B"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ECON-002-01","44","B"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ECON-010-01","50","B+/B"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ECON-010-02","50","B+/B"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ECON-020-01","65","B"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ECON-020-02","65","B"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ECON-021-01","21","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ECON-021-02","21","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ECON-021-03","68","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ECON-021-04","68","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ECON-022-01","68","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ECON-022-02","68","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ECON-022-03","41","B"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ECON-022-04","41","B"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ECON-024-01","54","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ECON-024-02","54","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ECON-026-01","53","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ECON-026-02","53","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ECON-027-01","56","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ECON-027-02","56","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ECON-028-01","39","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ECON-028-02","39","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ECON-029-01","46","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ECON-029-02","46","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ECON-035-01","36","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ECON-035-02","36","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ECON-036-01","38","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ECON-036-02","38","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ECON-038-01","16","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ECON-039-01","66","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ECON-039-02","66","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ECON-070-01","16","A /A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ECON-070-02","17","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ECON-076-01","11","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","EDUC-001-01","51","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","EDUC-015-01","16","A-/B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","EDUC-016-01","16","A-/B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","EDUC-055-01","13","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","EDUC-062-01","27","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ENGL-001-01","34","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ENGL-005-01","20","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ENGL-015-01","26","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ENGL-024-01","10","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ENGL-028-01","10","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ENGL-047-01","34","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ENGL-080-01","13","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ENGL-090-91","15","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ENGL-091-91","15","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ENGL-092-91","15","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ENGL-53.16-01","14","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ENGL-53.17-01","30","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ENGL-54.16-01","21","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ENGL-55.07-01","36","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ENGL-55.08-01","11","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ENGL-63.02-01","19","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ENGS-004-01","30","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ENGS-012-01","25","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ENGS-013-01","35","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ENGS-020-01","35","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ENGS-021-01","66","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ENGS-022-01","44","B"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ENGS-023-01","37","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ENGS-026-01","28","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ENGS-027-01","43","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ENGS-033-01","49","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ENGS-035-01","17","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ENGS-037-01","37","B"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ENGS-066-01","75","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ENGS-067-01","14","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ENGS-076-01","24","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ENGS-089-01","36","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ENGS-093-01","13","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ENVS-003-01","79","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ENVS-016-01","31","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ENVS-018-01","23","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ENVS-040-90","15","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ENVS-042-90","15","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ENVS-045-01","17","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ENVS-060-01","15","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ENVS-067-01","24","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ENVS-084-90","15","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","FILM-001-01","49","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","FILM-020-01","28","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","FILM-030-01","12","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","FILM-033-01","13","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","FILM-41.02-01","12","A-/B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","FILM-46.04-01","13","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","FILM-47.06-01","11","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","FILM-50.02-01","46","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","FREN-001-01","14","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","FREN-001-02","14","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","FREN-001-03","15","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","FREN-002-01","14","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","FREN-002-02","15","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","FREN-002-04","14","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","FREN-003-01","11","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","FREN-003-02","15","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","FREN-003-03","17","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","FREN-008-01","10","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","FREN-008-02","14","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","FREN-021-01","17","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","FREN-10.08-01","13","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","FREN-53.07-01","14","A /A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","FRIT-093-01","13","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","GEOG-001-01","42","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","GEOG-002-01","34","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","GEOG-006-01","29","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","GEOG-011-01","21","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","GEOG-012-01","17","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","GEOG-022-01","39","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","GEOG-024-01","17","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","GEOG-031-01","11","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","GEOG-050-01","33","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","GEOG-057-01","13","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","GEOG-067-01","24","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","GEOG-090-02","13","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","GEOG-090-03","17","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","GEOG-090-04","15","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","GERM-001-02","12","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","GERM-003-01","12","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","GERM-10.01-01","17","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","GOVT-003-01","54","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","GOVT-004-01","48","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","GOVT-005-01","48","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","GOVT-005-02","53","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","GOVT-006-01","25","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","GOVT-010-01","27","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","GOVT-010-02","22","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","GOVT-016-01","53","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","GOVT-016-02","53","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","GOVT-031-01","37","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","GOVT-042-01","35","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","GOVT-054-01","42","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","GOVT-065-01","42","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","GOVT-091-90","18","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","GOVT-092-90","18","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","GOVT-20.01-01","35","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","GOVT-30.03-01","36","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","GOVT-30.09-01","30","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","GOVT-40.05-01","29","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","GOVT-40.06-01","11","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","GOVT-40.09-01","27","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","GOVT-49.06-01","25","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","GOVT-50.06-01","37","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","GOVT-60.04-01","37","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","GOVT-60.05-01","48","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","GOVT-60.09-01","25","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","GOVT-60.10-01","13","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","GOVT-64.01-01","19","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","GOVT-66.02-01","12","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","GOVT-83.05-01","16","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","GOVT-83.19-01","17","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","GOVT-85.10-01","11","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","GOVT-85.12-01","12","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","GOVT-85.16-01","16","A-/B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","GOVT-85.36-01","14","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","GOVT-86.18-01","11","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","GOVT-86.27-01","16","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","GOVT-86.32-01","13","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","GOVT-90.01-90","18","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","HEBR-63.01-01","13","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","HIST-003-01","34","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","HIST-012-01","30","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","HIST-019-01","33","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","HIST-022-01","26","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","HIST-036-01","41","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","HIST-042-01","28","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","HIST-049-01","12","A-/B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","HIST-05.05-01","32","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","HIST-05.11-01","13","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","HIST-053-01","31","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","HIST-058-01","11","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","HIST-062-01","17","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","HIST-075-01","17","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","HIST-08.03-01","44","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","HIST-08.04-01","11","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","HIST-43.03-01","14","A-/B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","HIST-90.01-01","22","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","HIST-91.01-01","11","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","HIST-94.04-01","17","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","HIST-95.01-90","16","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","HIST-95.02-90","16","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","HIST-96.14-01","12","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","HIST-96.29-01","12","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","HUM -001-02","15","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","HUM -001-03","16","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","HUM -001-04","16","A /A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","HUM -001-05","15","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","INTS-016-01","29","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","INTS-018-01","34","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","INTS-80.01-01","12","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ITAL-001-01","10","A /A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ITAL-001-02","10","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","ITAL-003-01","14","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","JAPN-001-01","13","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","JAPN-001-02","19","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","JAPN-62.01-01","18","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","JWST-006-01","62","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","JWST-24.02-01","13","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","JWST-36.01-01","11","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","JWST-37.01-01","11","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","JWST-40.01-01","27","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","LACS-001-01","21","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","LACS-020-01","27","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","LACS-50.11-01","25","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","LAT -001-01","17","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","LAT -001-02","15","A"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","LAT -001-03","15","B+"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","LAT -015-01","19","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","LING-001-01","51","B"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","LING-018-01","34","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","LING-022-01","14","B"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","LING-11.03-01","16","A-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","MATH-001-01","70","B+/B"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","MATH-001-02","70","B+/B"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","MATH-001-03","70","B+/B"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","MATH-001-04","70","B+/B"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","MATH-003-01","204","B-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","MATH-003-02","204","B-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","MATH-003-03","204","B-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","MATH-003-04","204","B-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","MATH-003-05","204","B-"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","MATH-008-01","103","B"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","MATH-008-02","103","B"
"","","","http://www.dartmouth.edu/~reg/transcript/medians/16f.html","","16F","MATH-008-03","103","B"
